,content,rating,title
1939,I have a good time working on freelancer to earn money and they have good and friendly customer services.,5,“They are helpful and generous in their services” 
1940,Marina was quick to understand the problem I was having giving feedback to a freelancer.   She was also very quick to resolve the problem.,5,“Great support” 
1941,Bailey was very helpful and I will definitely be returning because of her. Great customer service. Professional and courteous.,5,“Freelancer Support” 
1942,Very good man He has solved all my problems very quickly. I am very satisfied with his work.I think it is good for everyone and can create adverse environment for work which is very important.,5,“Nice support Team” 
1943,- my problem has been resolved so easy by chatting with Mariana B. Thank you very much.. Appreciated,5,“Great experience” 
1944,Carmen A. tried to answer my every question though it was out of his concern but he tried his level best. Thank you,5,“Carmen A. was Great” 
1945,Betty is a wonderful specialist who politely and quickly helped me solve the problem. Thank you very much!,5,“Betty helped me a lot” 
1946,I spoke to Marina B she was knowledgeable and answered my questions in a matter of seconds. This made me confident in using this site.,5,“Love that you can chat w/ their staff” 
1947,She was really kind and fast solving my problem. Betty was one of the best customer service that I have use it.,5,"“In CD, Betty was very kind with me” "
1948,"Ms. Judith J. give me very good support and help me to solve my issue, about job comission charge.

I feel so happy.",5,“Support by Judith J.” 
1949,I had a chat with Claudia B. she was very nice and she gave me a lot of details about my experience with Freelancer.,5,“Help and Assistance Service” 
1950,Really found a way from really difficult issue!!! I cant Explain how much it helped me through issue!!,5,“Stephanie Really helped me out” 
1951,Frieda was quick then I expected. She understood and solved my problem very fast. I am very impressed and happy.,5,“Excellent Support” 
1952,"People are really good in Response.and very needfull for the customers.It is very hepful for me and Thank you so much for Marina who helped me a lot.
Thank you so much.",5,“Nice People” 
1953,"My emploter disconected for days since I uploaded the project final files. 
Michelle helps me sending him a message.",5,“Employer not connected for days” 
1954,"I did not think support was that fast and convenient. Thank you very much!
Thank you again for 100 characters",5,“Excellent support” 
1955,"Really Nice Charlotte B. (support)  he helps me very easily and smoothly, understand very easy all thing,
thank you so much for your help.",5,“Project fee refund” 
1956,"Dear.
I had some problem for making my app.
So I asked to the freelancer support team, and they response very kindly.
Thanks for your kind.",5,“to Freelancer support Team” 
1957,Michelle A. doing a great job perfectly. I love support team service. I also love freelancer.com this is the platform where people show his/her own talent,5,“Amazing support” 
1958,"The support was quite fast and great. I was tensed about the mistake I did while opting for the plan. Thanks, Marina, she did solve the problem without any hiccups.",5,“Fast service Marina” 
1959,"Frieda was very helpful and very nice. She understood my problem in a quick way and helped me accordingly.
This site has a great support.",5,“Frieda” 
1960,"She was really helpful and assisted me on solving my issue in a quickly and accurate way. If I ever need support on Freelancer again, I hope it's Marina who helps me!",5,“Support Chat Session with Marina” 
1961,I must say that the support team at Freelancer.com is very professional and functional. I have chatted with 3 times this week with their stuff and was amazed by their service. A+,5,“Freelancer Support” 
1962,He was very helpful and I felt he was committed to my problem. It gave me hope that my problem is solved,5,“Very friendly and helpful” 
1963,"I contacted freelancer live chat for the first time, It was really good and fast, I really really appreciate the help from support.",5,“Fast and resposive” 
1964,"The site does not allow refund option, talking with Barry he processed my refund straight away, he was friendly and great to chat with, Thanks Barry",5,“Refund was a breeze” 
1965,"Had some slight issues which were sorted out straight away by mark g (admin) 
Great product and service.",5,“Fantastic service” 
1966,Was charged and asked for a refund and they promised to do that. I am waiting patiently for the refund to reflect in my bank statement,5,“Pleased” 
1967,"Because wrong membership plan, I have been changed via paypal. So I contact freelancer customer service, the guy Kayla B helps to deal with my such case, and return to my fee within 24 hours. That is very nice.",5,“refund my wrong membership plan” 
